VendorNumber,VendorName,Brand,Description,PurchasePrice,actual_price,Volume,total_purchase_qty,total_purchase_dollars,total_sales_dollars,total_sales_price,total_sales_qty,excisetax,freightcost,grossprofit,profitmargin,stockturnover,sales_to_purchase_ratio,unit_purchase_price,order_size,unsold_inventory_value
12546,JIM BEAM BRANDS COMPANY,2290,Jim Beam Devils Cut Bourbon,18.04,23.99,750.0,3195.0,57637.799999999945,75566.82000000091,65418.89000000068,3018.0,2380.9699999999875,123880.96999999999,17929.020000000965,23.72604801948891,0.9446009389671362,1.3110635728636586,18.03999999999998,Large,-51249.719999999994
2561,EDRINGTON AMERICAS,1639,The Famous Grouse,15.74,22.99,750.0,3660.0,57608.39999999998,75309.98000000088,61740.5400000005,3602.0,2840.51999999998,9654.500000000002,17701.580000000904,23.504959103694752,0.9841530054644809,1.3072742863888063,15.739999999999995,Large,-53035.48
3960,DIAGEO NORTH AMERICA INC,3610,Smirnoff Cranberry Vodka,8.26,10.99,750.0,6972.0,57588.72000000009,81002.94000000118,55164.1500000001,6906.0,5441.6899999999,257032.07000000007,23414.220000001093,28.905395285653523,0.9905335628227194,1.40657649623053,8.260000000000012,Large,-50071.56
8004,SAZERAC CO INC,2212,Canadian Rich & Rare,8.72,13.99,1750.0,6597.0,57525.83999999984,74835.84000000061,40110.27999999936,6516.0,11973.42000000017,50293.62000000002,17310.00000000077,23.13062831926605,0.9877216916780355,1.3009082527087101,8.719999999999976,Large,-50222.520000000004
3924,HEAVEN HILL DISTILLERIES,3244,Burnetts Vodka,4.32,5.79,750.0,13307.0,57486.24000000022,83141.93000000445,52603.4500000006,13327.0,10496.77999999999,14069.869999999995,25655.690000004222,30.857703207037474,1.001502968362516,1.4462927128301333,4.320000000000017,Large,-44265.64000000001
9815,WINE GROUP INC,23595,Almaden Burgundy B/B,9.93,16.99,5000.0,5787.0,57464.91000000005,89359.33000000134,61170.620000000636,5767.0,4325.25,27100.409999999996,31894.420000001293,35.69232222309726,0.9965439778814584,1.555024274813991,9.930000000000009,Large,-51479.31
4425,MARTIGNETTI COMPANIES,6873,Guigal Cotes du Rhone Red,9.2,14.99,750.0,6245.0,57453.999999999985,91025.90000000077,46927.1699999994,6210.0,691.1300000000091,144929.24,33571.90000000078,36.88170070276756,0.9943955164131305,1.5843265917081628,9.199999999999998,Large,-50886.99999999999
2561,EDRINGTON AMERICAS,4270,Brugal Anejo Rum,12.97,19.99,750.0,4426.0,57405.2199999999,76435.68000000074,52437.35999999988,4332.0,3413.8399999999756,9654.500000000002,19030.460000000836,24.897351603335842,0.9787618617261635,1.3315109671211236,12.969999999999978,Large,-51760.04
9552,M S WALKER INC,28474,Burgans Albarino Baixas Rio,7.14,12.99,750.0,8039.0,57398.460000000094,93003.18000000066,40079.43999999939,7682.0,857.0100000000139,55551.819999999985,35604.72000000057,38.283336118184685,0.9555914914790397,1.6203079316065363,7.140000000000011,Large,-46810.479999999996
3664,WILLIAM GRANT & SONS INC,1760,William Grant Scotch,19.69,25.99,1750.0,2915.0,57396.34999999993,74411.4800000005,49673.9699999998,2852.0,5242.209999999967,30234.42000000001,17015.130000000572,22.86627009703403,0.9783876500857633,1.2964496871316833,19.689999999999976,Large,-53240.880000000005
4425,MARTIGNETTI COMPANIES,6526,Peter Lehmann Shiraz,5.29,18.99,750.0,10847.0,57380.629999999954,88448.17000000036,23532.439999999595,10583.0,1186.1800000000128,144929.24,31067.54000000041,35.125135997726446,0.9756614732184014,1.5414290501864556,5.289999999999996,Large,-45137.07
2242,DELICATO VINEYARDS INC,46734,Gnarly Head Cab Svgn Cal,6.84,9.99,750.0,8342.0,57059.280000000115,80390.30000000077,36868.00999999935,8086.0,901.580000000017,7982.649999999999,23331.02000000066,29.022183024569426,0.969311915607768,1.4088908938213138,6.840000000000014,Large,-46966.24
1128,BROWN-FORMAN CORP,1295,Jack Daniels No 7 Black,2.89,3.99,100.0,19736.0,57037.03999999999,78790.52999999997,23876.159999999043,19747.0,2068.2000000000185,68601.68000000001,21753.489999999976,27.60926979422525,1.0005573571139035,1.381392337330268,2.8899999999999997,Large,-37332.83
9165,ULTRA BEVERAGE COMPANY LLP,10626,MezzaCorona Pnt Nr,7.53,10.99,1500.0,7564.0,56956.920000000115,72530.6900000004,38712.6499999998,6977.0,1559.0400000000243,68054.70000000003,15573.77000000028,21.471972760772296,0.9223955579058699,1.2734306911258588,7.530000000000015,Large,-44972.810000000005
8004,SAZERAC CO INC,4762,Hartley Brandy VS,5.03,6.99,750.0,11314.0,56909.420000000144,81203.25000000148,47878.3199999988,11375.0,8960.019999999953,50293.62000000002,24293.83000000134,29.917312422841324,1.005391550291674,1.4268859180079727,5.030000000000013,Large,-45902.25
17035,PERNOD RICARD USA,3890,Absolut Peppar,12.59,16.99,750.0,4520.0,56906.80000000006,77049.45000000088,53978.51999999996,4355.0,3432.3399999999715,123780.21999999997,20142.650000000824,26.142496799134314,0.963495575221239,1.353958577885258,12.590000000000014,Large,-50309.45
3960,DIAGEO NORTH AMERICA INC,1085,Baileys Pumpkin Spice,14.81,19.99,750.0,3840.0,56870.39999999998,76740.61000000016,27925.029999999766,3839.0,3022.3399999999983,257032.07000000007,19870.21000000018,25.892692278573413,0.9997395833333333,1.3493945883974825,14.809999999999995,Large,-53015.590000000004
10000,MAJESTIC FINE WINES,6984,Kendall Jackson Vntrs RSV Me,10.96,16.99,750.0,5183.0,56805.68000000008,100693.67000000097,54059.399999999965,5733.0,637.3200000000079,17587.59,43887.99000000089,43.585649425629704,1.1061161489484854,1.7725986204196629,10.960000000000015,Large,-57650.68000000001
4425,MARTIGNETTI COMPANIES,6742,Rodney Strong Chalk Hill Cha,12.49,18.99,750.0,4548.0,56804.520000000004,61527.72000000006,31785.8399999997,3328.0,370.20000000000005,144929.24,4723.200000000055,7.676539940046617,0.731750219876869,1.0831483128455281,12.49,Large,-37018.72
4425,MARTIGNETTI COMPANIES,24631,Acumen Moutainside Red Napa,16.77,24.99,750.0,3385.0,56766.450000000004,114829.05000000022,44657.12999999966,4595.0,512.8800000000024,144929.24,58062.60000000022,50.56438244503468,1.3574593796159526,2.0228330290162626,16.77,Large,-73673.15
9819,TREASURY WINE ESTATES,35916,Stone Cellars Merlot,5.29,8.99,1500.0,10712.0,56666.47999999996,95530.96000000119,44695.0199999991,10604.0,2374.5300000000598,14836.570000000005,38864.480000001226,40.68260174502669,0.9899178491411501,1.6858460239633952,5.2899999999999965,Large,-45383.16
1392,CONSTELLATION BRANDS INC,28658,R Mondavi Pnt Nr Pvt Sel,4.53,7.99,750.0,12507.0,56656.71000000003,96997.73999999969,35370.17999999902,11841.0,1323.1100000000222,79528.99,40341.02999999966,41.589659717844754,0.9467498201007436,1.7120256365044781,4.530000000000002,Large,-41132.73
3960,DIAGEO NORTH AMERICA INC,4282,Capt Morgan White Pineapple,9.69,14.99,750.0,5843.0,56618.670000000006,78631.53000000113,51620.08999999961,5947.0,4686.2299999999395,257032.07000000007,22012.86000000113,27.99495316955019,1.0177990758172173,1.3887915417299828,9.690000000000001,Large,-51783.43
2000,SOUTHERN WINE & SPIRITS NE,26250,Roederer Est Brut,13.63,20.99,750.0,4152.0,56591.759999999995,86717.61000000042,44196.75999999967,3989.0,444.1900000000012,19016.59,30125.850000000428,34.740175611389986,0.9607418111753372,1.532336333063337,13.629999999999999,Large,-50218.07
9552,M S WALKER INC,34439,Toad Hollow Mendocino Chard,8.38,15.99,750.0,6750.0,56565.00000000003,88514.7900000007,42729.02999999941,6621.0,737.2900000000107,55551.819999999985,31949.790000000678,36.09542540856779,0.9808888888888889,1.5648332007425203,8.380000000000004,Large,-48733.98
3252,E & J GALLO WINERY,2534,The Dalmore 12Yr Single Malt,35.99,44.99,750.0,1571.0,56540.29000000001,95329.26000000062,82261.44000000069,1574.0,1241.7400000000064,61966.909999999996,38788.97000000061,40.68946931928388,1.0019096117122852,1.686041228299335,35.99,Large,-55077.26
6785,PALM BAY INTERNATIONAL INC,12203,Cavit Prosecco Lunetta,6.84,9.99,187.0,8258.0,56484.72000000003,80879.04000000055,32427.539999999433,8096.0,230.70000000000167,13605.409999999998,24394.320000000516,30.16148559626864,0.9803826592395253,1.431874673363,6.840000000000003,Large,-47118.64
4425,MARTIGNETTI COMPANIES,15922,Primo Amore Moscato,7.82,11.49,750.0,7218.0,56444.7600000001,70048.41000000028,33225.53999999942,6959.0,775.5400000000108,144929.24,13603.650000000183,19.42035515153039,0.9641174840676088,1.2410081998754208,7.820000000000014,Large,-47201.380000000005
17035,PERNOD RICARD USA,21055,Sandeman Imperial 20-Yr Taw,24.02,39.99,750.0,2348.0,56398.96000000005,88566.56000000058,66268.20000000045,2244.0,247.92999999999932,123780.21999999997,32167.60000000053,36.32025450689326,0.9557069846678024,1.5703580349708666,24.02000000000002,Large,-51552.88
480,BACARDI USA INC,4050,Bacardi Oakheart Spiced Rum,8.72,11.99,750.0,6464.0,56366.0799999999,76882.0100000013,59128.40000000077,6399.0,5044.43999999991,89286.26999999999,20515.930000001405,26.68495529708583,0.989944306930693,1.3639765263080463,8.719999999999985,Large,-49335.280000000006
4425,MARTIGNETTI COMPANIES,2678,Michter's Straight Rye,31.99,44.99,750.0,1761.0,56334.39,64537.930000000255,52028.869999999944,1507.0,1188.660000000006,144929.24,8203.540000000256,12.711191697657831,0.855763770584895,1.1456222389201385,31.99,Large,-46447.93
480,BACARDI USA INC,7978,M & R X Dry Vermouth,3.95,7.49,750.0,14255.0,56307.25000000009,103852.37000000296,67609.40000000264,14313.0,11276.149999999983,89286.26999999999,47545.12000000288,45.781449185995,1.0040687478077868,1.8443871792709252,3.950000000000006,Large,-42281.350000000006
8673,STE MICHELLE WINE ESTATES,6174,Columbia Crest Grand Merlot,5.8,9.99,750.0,9708.0,56306.399999999965,98663.76000000123,40444.709999999846,10484.0,1170.340000000025,15919.700000000003,42357.36000000127,42.93102148144439,1.0799340749896993,1.7522654618302944,5.799999999999996,Large,-51099.2
3252,E & J GALLO WINERY,3161,New Amsterdam Red Berry,6.66,9.99,750.0,8454.0,56303.64,75662.14000000099,49177.6999999993,7286.0,5740.929999999897,61966.909999999996,19358.50000000099,25.585451323476626,0.8618405488526142,1.3438232412682554,6.66,Large,-40070.76
9815,WINE GROUP INC,8120,Tribuno Sweet Vermouth,7.08,8.99,1500.0,7946.0,56257.67999999968,71058.14000000076,42773.96999999911,7986.0,12559.730000000172,27100.409999999996,14800.460000001076,20.828662275709604,1.0050339793606846,1.2630833692395627,7.07999999999996,Large,-48594.88
9819,TREASURY WINE ESTATES,32649,Beringer Classic Wh Merlot,5.13,7.99,1500.0,10965.0,56250.4500000001,101964.84000000119,50310.71999999945,11116.0,2488.610000000058,14836.570000000005,45714.39000000109,44.833483777349684,1.0137710898312813,1.8126937651165638,5.130000000000009,Large,-46060.08
4692,KOBRAND CORPORATION,11915,Sequoia Grove Cab Svgn,19.6,32.99,750.0,2867.0,56193.200000000026,65067.50000000004,34683.08999999981,2050.0,227.78999999999968,9139.38,8874.30000000001,13.638606062934652,0.7150331356818974,1.157924802289245,19.60000000000001,Large,-37313.0
4950,LATITUDE BEVERAGE COMPANY,14805,Ninety+Cellars Lot 23 Malbec,5.8,8.99,750.0,9681.0,56149.79999999992,85790.81000000052,34954.34999999935,9019.0,1006.5000000000177,1609.9999999999995,29641.0100000006,34.55033237243059,0.931618634438591,1.5278916398633768,5.799999999999992,Large,-42629.2
12546,JIM BEAM BRANDS COMPANY,6552,Harveys Bristol Cream Sherry,13.99,20.99,1500.0,4011.0,56113.89,92281.86000000109,63268.48000000058,4014.0,893.1300000000032,123880.96999999999,36167.97000000109,39.19293564304043,1.0007479431563202,1.6445457621990045,13.99,Large,-52144.86
12546,JIM BEAM BRANDS COMPANY,3883,Hornitos Lime Shot Tequila,15.43,20.99,750.0,3634.0,56072.619999999966,83757.00000000137,70991.48000000112,3600.0,2839.7599999999766,123880.96999999999,27684.3800000014,33.05321346275649,0.9906439185470556,1.4937236747632163,15.42999999999999,Large,-51914.0
17035,PERNOD RICARD USA,2041,Redbreast 15 Yr Old Irish,61.14,84.99,750.0,917.0,56065.38000000002,67302.61000000015,57353.71000000005,739.0,583.0499999999994,123780.21999999997,11237.230000000127,16.69657387729852,0.8058887677208287,1.2004308184480355,61.14000000000002,Medium,-44265.46
7245,PROXIMO SPIRITS INC.,4130,Kraken Black Spiced Rum,6.81,10.99,375.0,8226.0,56019.05999999994,88537.90000000197,65722.88000000155,8110.0,3178.049999999941,38994.78000000001,32518.840000002034,36.72872295367443,0.9858983710187211,1.58049599547015,6.8099999999999925,Large,-47003.1
8892,TRINCHERO FAMILY ESTATES,45503,Rebel The Show Cab Svgn,6.8,11.99,750.0,8229.0,55957.19999999999,81098.82000000039,31388.579999999456,8118.0,907.2300000000129,11595.970000000003,25141.620000000396,31.001215554061424,0.986511119212541,1.449300894254902,6.799999999999999,Large,-46973.4
1590,DIAGEO CHATEAU ESTATE WINES,6278,Sterling Svgn Bl,7.55,12.99,750.0,7410.0,55945.5,78158.11000000004,34756.64999999947,6981.0,778.7800000000041,7259.75,22212.610000000044,28.420096135896877,0.9421052631578948,1.3970401551509959,7.55,Large,-45296.549999999996
12546,JIM BEAM BRANDS COMPANY,3984,Sauza Tres Generacions Anejo,32.3,44.99,750.0,1732.0,55943.59999999991,71622.32000000041,61394.71000000024,1668.0,1315.9100000000083,123880.96999999999,15678.720000000503,21.89082956262854,0.9630484988452656,1.280259404114153,32.29999999999995,Large,-52144.399999999994
660,SAZERAC NORTH AMERICA INC.,4796,Caravella Limoncello,12.31,21.99,750.0,4543.0,55924.33000000011,77476.41000000085,49198.58999999973,4459.0,3513.589999999972,17932.329999999994,21552.080000000737,27.81760280322811,0.9815100154083205,1.385379315228286,12.310000000000024,Large,-50347.29
8004,SAZERAC CO INC,5134,Dr McGillicuddy's Cherry,10.39,13.99,750.0,5377.0,55867.03000000007,66881.8200000005,47521.51999999962,4718.0,3718.3999999999596,50293.62000000002,11014.79000000043,16.469034485007057,0.8774409522038311,1.1971608299206242,10.390000000000013,Large,-43643.020000000004
12546,JIM BEAM BRANDS COMPANY,5597,DeKuyper Watermelon Pucker,7.63,10.99,750.0,7318.0,55836.34000000004,74995.57000000126,50678.039999999426,7243.0,5707.139999999902,123880.96999999999,19159.23000000122,25.54714898493457,0.9897512981688986,1.343131910150293,7.630000000000005,Large,-47946.09
7245,PROXIMO SPIRITS INC.,79,Three Olives Loopy Vodka,9.62,14.99,750.0,5779.0,55593.97999999997,78923.14000000124,57811.51000000024,5686.0,4481.279999999933,38994.78000000001,23329.16000000127,29.559340897993803,0.9839072503893407,1.4196346438949197,9.619999999999994,Large,-48920.31999999999
4425,MARTIGNETTI COMPANIES,34175,Lindemans Bin 50 Shiraz,6.49,9.99,1500.0,8564.0,55580.359999999884,88031.40000000084,44510.18000000011,8580.0,1919.6100000000388,144929.24,32451.040000000954,36.86302841940562,1.0018682858477348,1.5838580390627377,6.489999999999987,Large,-47120.200000000004
11567,CAMPARI AMERICA,3172,Skyy Infusions Blood Orange,10.31,12.99,750.0,5390.0,55570.899999999994,70998.39000000084,51046.52999999986,5361.0,4225.139999999943,20964.809999999998,15427.49000000085,21.729351890938183,0.9946196660482375,1.277618141869231,10.309999999999999,Large,-49881.91
17035,PERNOD RICARD USA,5776,Malibu Black,16.29,21.99,1750.0,3408.0,55516.320000000065,75531.02000000073,57576.1100000002,3398.0,6246.639999999976,123780.21999999997,20014.700000000666,26.498649164277765,0.9970657276995305,1.3605192130890635,16.29000000000002,Large,-51945.42
4425,MARTIGNETTI COMPANIES,18641,Yellow Tail Big Bold Red,6.01,9.99,1500.0,9221.0,55418.20999999998,89675.35000000108,41011.450000000244,9235.0,2068.110000000037,144929.24,34257.140000001105,38.20128942903562,1.0015182735061272,1.6181567394544343,6.009999999999997,Large,-46281.35
7153,PINE STATE TRADING CO,19645,Line 39 Pnt Nr,5.26,9.99,750.0,10515.0,55308.90000000005,95742.8000000009,40412.13999999976,9956.0,1111.1800000000208,15884.819999999998,40433.90000000085,42.23179184231135,0.9468378506894912,1.7310559421720702,5.260000000000005,Large,-41853.56
7245,PROXIMO SPIRITS INC.,8437,Maestro Dobel Diamond Tequla,26.31,49.99,750.0,2102.0,55303.62000000007,66066.98000000021,47062.26999999978,1802.0,1420.3200000000074,38994.78000000001,10763.360000000146,16.29158771900897,0.857278782112274,1.1946230644576274,26.31000000000003,Large,-45308.619999999995
6785,PALM BAY INTERNATIONAL INC,6572,Ch Greysac,11.76,17.99,750.0,4700.0,55272.00000000002,82308.24000000054,44104.01999999953,4676.0,520.0100000000041,13605.409999999998,27036.240000000522,32.84754964995041,0.9948936170212765,1.489148936170222,11.760000000000005,Large,-50289.76
8664,"STOLI GROUP,(USA) LLC",599,Stolichnaya Razberi,17.03,22.99,1000.0,3243.0,55228.290000000045,77846.25000000029,39351.4599999997,3275.0,3438.7499999999854,18544.489999999998,22617.960000000247,29.054655811937195,1.009867406722171,1.4095357650943063,17.030000000000015,Large,-52530.25000000001
12546,JIM BEAM BRANDS COMPANY,1355,Knob Creek Bourbon,2.59,3.49,50.0,21305.0,55179.9500000001,78828.49000000043,34925.80999999841,20551.0,1059.54000000003,123880.96999999999,23648.54000000033,29.999991119962083,0.9646092466557146,1.428571247346188,2.5900000000000047,Large,-31922.089999999997
8004,SAZERAC CO INC,2630,Old Pulteney Single Malt Sc,29.91,37.99,750.0,1844.0,55154.039999999855,68916.1000000003,56874.24000000008,1790.0,1411.7400000000077,50293.62000000002,13762.060000000442,19.969295999048672,0.9707158351409978,1.2495204340425556,29.909999999999922,Large,-51694.9
12546,JIM BEAM BRANDS COMPANY,2769,Laphroaig Quarter Cask,38.4,55.99,750.0,1435.0,55103.999999999985,87046.9000000005,72484.4200000005,1510.0,1191.1300000000049,123880.96999999999,31942.900000000518,36.696194809924684,1.0522648083623694,1.579683870499429,38.39999999999999,Medium,-56549.0
3252,E & J GALLO WINERY,32989,Barefoot Cab Svgn Cal,5.78,8.79,1500.0,9514.0,54990.920000000144,92286.32000000135,52469.56999999992,8764.0,1958.3700000000476,61966.909999999996,37295.4000000012,40.412706888735684,0.921168803867984,1.6782101481481144,5.780000000000015,Large,-41141.920000000006
4425,MARTIGNETTI COMPANIES,46201,Petite Petit Phillips Lodi,11.25,17.99,750.0,4879.0,54888.75,84721.75000000068,45695.1099999996,4825.0,536.7400000000052,144929.24,29833.000000000684,35.21291758019687,0.9889321582291453,1.5435175696294903,11.25,Large,-49402.25
10000,MAJESTIC FINE WINES,19357,Kendall Jackson Vntnr Rsv Ch,3.92,5.99,375.0,13996.0,54864.32000000037,84546.71000000063,25398.579999999318,13829.0,781.3100000000078,17587.59,29682.39000000026,35.107681895605445,0.988068019434124,1.54101445165091,3.9200000000000266,Large,-40213.68
12546,JIM BEAM BRANDS COMPANY,8823,Leroux Apricot Brandy,5.42,6.99,750.0,10119.0,54844.980000000316,74626.8600000012,45492.03999999885,10014.0,7889.079999999913,123880.96999999999,19781.880000000878,26.507721214587566,0.9896234805810851,1.360687158605961,5.420000000000031,Large,-44156.88
